YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,最高温度℃,最低温度℃平均温度℃相对湿度(平均),,,降雨量（mm）
20141215,4529.845984,4457.412832,4393.754656,4325.04064,4255.826848,4202.506048,4147.79968,4113.790432,4085.406208,4062.638848,4028.511232,4002.346816,3974.548288,3968.490592,3935.743744,3930.866368,3932.672032,3910.276288,3901.02016,3915.929248,3915.155104,3946.29856,3964.220512,4014.322432,4093.992832,4203.192352,4309.442464,4461.804064,4622.9584,4929.327808,5213.673472,5646.197536,6463.465984,7561.42144,7925.853472,8231.632192,8391.206848,8497.062784,8602.871872,8697.812512,8773.375936,8813.862784,8870.111872,8907.625984,8909.042464,8894.32192,8731.646848,8355.575296,7335.672832,6630.625024,6528.837376,6498.583744,6605.305984,6784.936096,7348.308448,8083.616896,8296.857856,8430.474016,8472.990592,8480.61808,8507.43808,8559.790048,8611.546528,8681.605024,8759.712832,8832.035296,8879.110048,8861.076256,8772.66064,8661.963424,8145.406528,7842.47968,7864.30144,8084.125024,8256.776896,8502.090592,8507.636896,8529.067168,8469.484384,8388.952192,8273.491552,8277.527488,8266.189408,8195.864704,8086.77904,8001.128608,7837.596256,7659.157696,7475.407648,7258.728448,7039.450912,6777.247168,6510.231232,6193.11904,5968.025344,5756.91856,19,13.1,15.5,60,0
20141216,5570.176576,5469.529888,5384.555776,5332.10032,5277.425344,5194.03888,5173.327168,5124.991552,5078.883424,5044.59952,5008.973632,4988.835136,4951.147648,4916.172352,4909.575136,4889.782144,4854.354016,4845.682144,4826.962144,4813.303264,4811.97904,4831.708768,4846.131712,4878.112192,4913.431552,5003.466208,5062.8016,5175.194656,5349.152992,5627.629408,5822.424544,6194.373952,6910.735936,7888.752832,8156.333152,8415.91936,8505.495616,8628.093472,8669.702464,8744.81968,8794.466848,8837.844064,8880.82192,8885.7184,8871.074656,8836.05808,8644.907488,8231.394976,7256.502784,6511.296256,6452.015296,6415.289728,6453.729088,6669.162304,7186.364704,7994.530912,8131.509088,8301.430048,8359.849408,8366.92192,8393.876896,8445.557536,8501.666848,8561.93872,8645.605024,8698.8616,8743.62064,8754.733792,8663.46064,8551.195936,8066.844064,7693.306048,7788.713632,7993.895296,8232.890272,8469.192832,8503.69936,8519.788768,8473.586848,8398.294336,8296.19872,8278.605664,8258.370592,8206.485664,8066.151232,7972.415296,7829.737696,7626.982144,7438.726048,7224.892672,6998.026048,6726.796096,6440.490112,6163.248928,5910.792352,5697.692032,17.5,13.9,15.8,44,0
20141217,5506.392832,5383.402624,5308.906048,5276.587648,5211.344704,5198.77888,5125.717696,5098.897696,5044.586848,5024.505184,4996.282144,4973.82016,4924.4584,4914.436576,4902.97936,4895.413792,4872.730432,4864.165504,4844.29984,4843.282144,4833.214336,4867.970272,4871.336896,4914.506848,4963.936576,5034.386368,5117.189728,5261.242144,5453.764864,5737.192192,5948.2192,6272.184544,7074.12112,7985.832352,8315.211232,8555.772832,8635.490272,8740.487488,8826.289408,8882.753152,8909.48032,8944.402144,9014.864704,9030.537856,9014.153152,8979.922144,8802.914656,8382.806848,7392.904864,6622.906048,6588.443584,6544.645984,6596.293792,6797.244064,7326.093952,8082.81904,8267.375296,8421.769408,8462.47936,8514.229408,8537.31808,8604.374656,8661.55936,8723.097856,8770.136896,8835.236896,8887.549408,8883.44032,8777.237536,8647.309408,8138.487808,7742.647648,7856.737216,8093.954656,8303.92192,8535.937216,8580.9184,8567.444704,8549.877856,8468.935936,8351.050048,8341.49872,8358.553792,8298.016576,8183.075296,8053.204384,7925.802784,7749.27856,7566.623584,7352.632192,7114.25872,6841.12096,6550.868608,6244.249888,5995.683904,5756.948608,15.5,8.8,12.2,24,0
20141218,5549.407648,5459.349568,5379.07888,5332.343104,5267.785984,5237.91904,5193.976096,5147.212192,5116.217536,5075.887168,5049.961984,5006.375296,4974.689248,4949.065984,4936.182784,4928.796736,4898.48128,4882.30192,4852.912192,4875.093472,4871.177536,4877.485504,4886.097856,4918.295296,4962.573952,5050.97968,5166.086368,5306.637856,5496.308608,5759.514016,5962.43968,6317.05984,7076.652352,8047.630048,8371.302784,8602.43872,8691.626848,8797.3984,8836.771552,8927.846848,8955.455296,8999.903104,9058.316896,9084.294976,9072.092512,9050.524384,8876.363104,8484.60064,7508.387488,6741.16144,6683.334976,6656.330272,6717.127168,6902.469088,7462.544704,8234.614336,8376.865024,8570.028448,8606.99968,8595.425344,8652.335296,8697.903424,8744.273152,8822.747488,8922.150592,8998.343104,9043.53808,9044.065984,8941.086208,8830.47904,8331.264064,7937.062144,7978.182784,8207.6416,8387.907808,8659.132192,8659.734016,8691.604384,8636.025664,8557.470592,8430.172192,8412.336256,8428.185664,8355.50032,8238.70192,8119.609408,7985.731072,7782.907168,7584.8416,7369.837216,7145.2984,6866.862784,6603.21904,6308.99872,6066.374656,5795.612032,14.5,7.9,11.2,35,0
20141219,5627.176096,5507.477056,5424.695296,5373.364384,5295.468448,5279.603584,5207.64112,5178.845344,5121.171232,5084.251072,5044.012192,5035.77904,4986.50032,4963.117696,4940.831872,4922.2984,4908.38032,4885.197376,4890.1216,4854.852352,4878.052672,4873.5016,4899.912352,4928.909248,4958.811712,5064.993952,5156.430592,5283.774016,5448.045664,5706.87856,5953.362304,6284.311072,7058.74144,8036.328448,8399.464384,8618.475616,8735.722144,8854.455616,8930.748448,9037.77904,9075.848128,9108.310048,9164.45872,9193.457536,9185.595616,9170.391232,8997.031552,8607.615616,7634.294656,6854.725024,6797.947648,6747.64144,6821.336416,6994.156096,7541.355136,8319.203104,8454.414976,8625.953152,8686.930912,8694.070912,8707.548448,8760.34,8822.884384,8867.789728,8935.715296,9005.865664,9057.94192,9065.733472,8985.746848,8868.256576,8348.148448,7986.667648,8045.81968,8211.405664,8421.393472,8683.905664,8684.017216,8691.76192,8655.49936,8568.654976,8436.076576,8414.663104,8419.570912,8376.671872,8234.783104,8064.150592,7970.288608,7798.905184,7605.41968,7403.564704,7186.126048,6895.833472,6633.60016,6358.025824,6086.410048,5831.268928,13.1,9.5,11,79,4.7
20141220,5659.527808,5535.57952,5434.184704,5374.444864,5326.783744,5247.936256,5220.691552,5171.492992,5127.534016,5091.337696,5062.8016,5031.43984,4986.84112,4947.597856,4924.663744,4903.713952,4872.54112,4817.507968,4804.96144,4771.6984,4761.836896,4787.56096,4798.186048,4816.987168,4843.550272,4894.885984,4935.563584,5039.933152,5185.107808,5462.78032,5682.483904,5985.069568,6624.817696,7612.762624,7925.984704,8125.808128,8212.42096,8322.514336,8378.10064,8485.865344,8509.43968,8564.309728,8601.226528,8626.00096,8615.996896,8604.805984,8449.217536,8071.984384,7097.476576,6461.547328,6403.708288,6384.931552,6400.530112,6544.777696,7001.765344,7735.684864,7881.653632,8028.85936,8046.750592,8051.133472,8068.148128,8084.326528,8134.957216,8190.75808,8235.170272,8274.207808,8295.624064,8271.19936,8151.095296,8028.544384,7508.163904,7243.706368,7297.537696,7491.294016,7605.614656,7799.665024,7762.442464,7753.144864,7691.425024,7602.915136,7496.662144,7481.88016,7489.152832,7456.947328,7375.76032,7307.465344,7232.90032,7108.74016,6970.01968,6842.703904,6711.171232,6512.928928,6302.357056,6010.589248,5785.210432,5578.730272,18.1,7.5,12,67,0.1
20141221,5413.973632,5282.78032,5178.807808,5114.74144,5033.814976,4969.225984,4911.813952,4854.174016,4796.097376,4747.05904,4719.030592,4672.315456,4622.144704,4598.597536,4566.632512,4542.683584,4521.087808,4504.8184,4494.697696,4465.40176,4462.047328,4454.10016,4450.887808,4472.909728,4474.276576,4486.282144,4505.80144,4552.065184,4598.7784,4765.014016,4849.248448,5024.097856,5378.470912,5948.169088,6156.942304,6309.594976,6411.734176,6478.225024,6575.70016,6672.916096,6715.832512,6767.295136,6830.508928,6868.137376,6879.736576,6910.726528,6815.817856,6556.34032,5972.769088,5499.608608,5465.710048,5435.369248,5419.30192,5494.72096,5692.791232,6114.383584,6206.41888,6261.50128,6291.60112,6284.60128,6309.805984,6314.716576,6346.546048,6412.424704,6475.985344,6525.310048,6564.13888,6611.864704,6536.69872,6517.765024,6327.305344,6204.62128,6261.846208,6344.363584,6347.631232,6375.851392,6299.94112,6274.162144,6253.968448,6196.434976,6148.186528,6226.945504,6267.102784,6244.79824,6243.234976,6246.665344,6190.670752,6088.518016,5990.7016,5885.017216,5726.016736,5530.590592,5350.837216,5157.29968,4954.04032,4808.274016,19.2,11,14.5,55,0
20141222,4670.329888,4584.06064,4514.508928,4465.786048,4389.342784,4378.3216,4334.592832,4307.862304,4269.289888,4226.428768,4196.329888,4136.773792,4092.996256,4089.8584,4064.696896,4060.530112,4046.913952,4037.790112,4036.53136,4041.447328,4035.111232,4050.221152,4090.554016,4144.3408,4197.447328,4305.657856,4406.994016,4582.968448,4823.487328,5134.683904,5345.349568,5762.731552,6614.697856,7637.307808,8020.736896,8262.1216,8412.536896,8514.086848,8593.895296,8688.790912,8761.009408,8801.43808,8859.311872,8886.934336,8891.494336,8850.674656,8690.40064,8291.084704,7283.267488,6615.270112,6545.44,6501.275296,6555.547168,6723.562144,7222.092352,8011.945984,8168.167168,8310.53872,8336.846848,8372.597536,8404.054336,8433.64096,8473.9984,8546.385664,8632.194976,8683.367488,8732.96032,8714.091232,8617.570912,8503.885984,7948.117696,7633.286368,7683.012832,7910.233792,8104.988128,8303.29936,8306.7184,8313.113152,8262.84064,8207.055616,8091.752512,8114.682784,8115.297856,8094.96064,7983.103744,7905.764704,7800.50128,7645.094656,7427.075296,7236.13888,7063.853632,6754.330912,6479.263744,6183.7,5947.614016,5714.206528,16.2,7.8,12.2,33,0
20141223,5519.849248,5432.785984,5345.21968,5291.334016,5226.304864,5178.948928,5134.465024,5097.78112,5056.544704,5027.429728,4983.20128,4961.126368,4931.435776,4899.372352,4885.531072,4869.136576,4846.873792,4823.616256,4831.01872,4793.14,4789.606528,4829.470912,4837.477216,4875.747808,4910.596576,5017.086208,5082.209728,5227.146208,5374.474816,5681.742304,5884.99936,6228.077056,6885.544864,7962.0616,8329.297216,8541.766528,8669.633152,8759.944384,8838.176896,8909.234656,8951.69968,9011.425024,9071.609728,9109.150048,9105.407488,9089.492512,8908.763104,8516.115616,7511.222464,6806.806048,6744.069088,6721.316416,6824.716096,6985.063744,7493.634016,8332.94128,8488.60192,8650.563424,8680.18,8676.80128,8706.93808,8757.970048,8808.71872,8897.122144,8984.125984,9047.222464,9086.829088,9112.796896,9033.51808,8912.467168,8422.976896,8050.257856,8096.895616,8285.882464,8512.89808,8746.36096,8785.028128,8790.631552,8762.84128,8646.625984,8516.715616,8484.092512,8499.323104,8441.876896,8321.29936,8150.174656,8014.884064,7829.873632,7598.264704,7380.690112,7154.334976,6881.34016,6579.547168,6276.865024,6023.057536,5793.026368,13.4,9.3,11.4,63,0.8
20141224,5594.525344,5480.125504,5393.25808,5333.266528,5284.796416,5213.903584,5169.774016,5132.112832,5099.045344,5063.316736,5044.848928,5012.268928,4963.43968,4955.92144,4923.190912,4909.687648,4881.664384,4854.329248,4856.856256,4852.230112,4830.504064,4843.43968,4869.036736,4907.754016,4968.94096,5038.990048,5148.04096,5253.864064,5429.83888,5735.99872,5928.897376,6253.962304,6994.773472,7983.357376,8330.074336,8557.992832,8657.607808,8786.389408,8806.635616,8879.715616,8941.852192,8968.96192,9016.53808,9041.502784,9034.432192,9028.125664,8817.089728,8391.196576,7480.334656,6693.408448,6643.437856,6627.87856,6647.962144,6877.796416,7357.84096,8158.725664,8330.192512,8500.705984,8536.685344,8537.505664,8570.612512,8605.1104,8646.934336,8706.968128,8761.451872,8841.655936,8846.050912,8855.056576,8740.489408,8613.927808,8160.08032,7719.231232,7787.71888,8025.8584,8221.504384,8478.017536,8498.246848,8501.235616,8442.1216,8351.303104,8209.387168,8197.767808,8214.185344,8148.656896,8048.253472,7963.824064,7834.77856,7689.71872,7492.077856,7318.550272,7112.246368,6871.193632,6603.53968,6334.456576,6082.524544,5844.762784,20.3,10.4,14.3,79,0
20141225,5672.6584,5561.202784,5460.774016,5410.66,5331.443584,5274.77824,5237.49808,5184.1792,5149.806688,5120.92048,5088.895456,5063.791072,5010.016576,4981.05856,4972.433632,4952.53888,4929.384064,4904.930272,4897.729888,4872.797056,4861.555456,4878.692992,4897.014016,4937.573632,4965.706528,5059.932832,5123.095936,5263.629088,5443.350592,5692.195456,5875.853632,6197.492512,6954.772672,7978.246048,8301.593152,8516.52064,8624.033152,8737.5616,8812.925344,8871.435616,8921.703424,8961.274336,9018.39808,9055.009408,9043.01968,9008.191552,8832.00064,8417.288128,7352.924704,6694.608448,6656.664064,6639.137536,6701.608768,6845.767648,7350.237856,8184.004384,8341.042144,8511.454336,8537.003104,8552.786848,8597.670592,8628.594976,8697.953152,8775.89968,8860.615936,8911.250272,8965.511872,8950.13872,8858.14096,8779.47904,8297.36128,7913.416576,7900.717696,8091.737536,8263.805344,8507.36032,8513.11936,8536.684384,8504.08096,8389.74064,8279.368768,8276.402464,8258.43808,8200.448128,8107.583104,8016.715936,7891.488928,7698.862624,7488.228928,7314.706048,7054.326208,6840.077536,6545.05984,6269.134816,6031.044064,5815.625824,18.7,15.7,17,81,0.6
20141226,5644.435936,5523.8584,5423.797216,5363.455936,5302.150048,5251.444384,5198.384224,5177.522464,5132.447488,5101.713472,5049.288448,5027.61904,4973.75968,4964.292832,4953.505984,4908.394336,4889.06032,4851.745984,4819.249408,4818.370912,4805.517856,4839.015136,4829.332672,4868.591392,4917.216256,4991.92,5089.803424,5218.01824,5348.864704,5600.184544,5821.032832,6153.210112,6840.537376,7877.986048,8196.833152,8445.64,8532.703744,8654.484064,8727.908128,8815.002784,8860.013152,8886.742144,8939.374336,8960.655616,8950.912192,8928.026848,8746.273792,8347.0984,7311.445984,6656.817376,6600.483424,6597.446368,6645.888448,6834.88,7380.28096,8097.44032,8312.024704,8445.76192,8475.375616,8501.502784,8526.7,8547.184384,8617.515616,8671.834336,8746.768768,8809.0216,8844.511552,8880.16096,8782.916896,8662.384384,8150.303104,7825.93888,7860.394816,7998.577696,8227.265344,8460.79936,8477.711872,8505.205024,8456.21968,8389.845664,8242.464064,8218.136896,8236.982464,8199.94096,8078.764384,7966.716256,7879.957216,7680.451552,7485.48016,7341.164704,7127.291392,6878.154016,6642.226048,6331.3984,6045.156736,5823.11824,18.1,14.3,15.9,86,4.3
20141227,5617.913152,5507.972992,5444.889088,5422.592032,5351.325184,5297.184544,5199.28,5164.72,5125.95904,5098.789888,5058.045664,5032.878016,5004.891232,4984.59856,4930.505824,4929.4984,4892.191072,4886.456416,4854.752032,4832.737216,4826.893792,4827.366688,4847.492992,4881.40096,4909.097536,4965.045664,5010.747328,5096.723584,5205.04,5493.967168,5710.930432,6048.202624,6805.78144,7720.142464,8062.744384,8281.405024,8409.986848,8515.313152,8625.897856,8700.004384,8765.929408,8816.722144,8878.444384,8899.329088,8888.423104,8898.334336,8704.244704,8346.091552,7334.713792,6628.951072,6600.002464,6554.37904,6599.784064,6764.992192,7313.45968,8003.630272,8129.71936,8280.733792,8362.630048,8336.366848,8368.583104,8400.428128,8430.97936,8491.088128,8568.814336,8621.337856,8669.036896,8679.931552,8552.442784,8438.677216,7990.567648,7583.85904,7607.313472,7694.914816,7831.610272,7985.922304,7989.950272,7988.83888,7887.192352,7820.654656,7696.151392,7672.94128,7658.3584,7627.404064,7520.453632,7431.87856,7349.624704,7199.882464,7060.894816,6921.083584,6754.19872,6571.024864,6342.742144,6062.516416,5849.33968,5627.282944,16,13.2,14.3,96,11
20141228,5484.017056,5354.095936,5278.685344,5224.85968,5146.288768,5073.103264,5045.492992,5001.854176,4963.476256,4898.352832,4862.664064,4827.489088,4782.476416,4770.803104,4729.295296,4703.966848,4687.227808,4664.585824,4643.983744,4631.58064,4628.14192,4628.133472,4616.671072,4635.85936,4635.752512,4651.006528,4683.49984,4719.4792,4781.774656,4960.036096,5084.687488,5318.002624,5798.242144,6437.787808,6681.988768,6868.445344,6979.93984,7091.810272,7157.867488,7267.049728,7289.013952,7360.666528,7419.445984,7463.962144,7484.253952,7501.186048,7420.645984,7152.597856,6453.337696,5929.774336,5880.6016,5884.562464,5854.151872,5964.483424,6249.642304,6738.745984,6847.8016,6919.127488,6958.547488,6965.048608,6986.282464,7021.922464,7036.531552,7087.774816,7137.890272,7200.167488,7252.153792,7255.854016,7190.068768,7147.653472,6886.914016,6677.425984,6715.122304,6796.727488,6857.127328,6877.515136,6809.293792,6782.127808,6727.023904,6661.554016,6617.472352,6615.569728,6652.589728,6624.13984,6597.887488,6573.834016,6512.30128,6399.753472,6296.037376,6188.356576,6007.169728,5850.244864,5646.32032,5443.38064,5210.657536,5054.42128,14.5,11,12.6,87,4.8
20141229,4915.5016,4822.90096,4745.073952,4685.269888,4638.010048,4558.646368,4545.828928,4499.302144,4462.316896,4434.233632,4399.005184,4376.097856,4311.717856,4292.433472,4287.746848,4262.504224,4253.294656,4250.306848,4247.76016,4224.25984,4232.045344,4258.207168,4262.7784,4304.016256,4373.622304,4526.007328,4569.844864,4718.97952,4927.837216,5233.862464,5448.911392,5796.24112,6624.209728,7618.195936,7989.22144,8199.023104,8318.973472,8425.462144,8493.544384,8590.624384,8632.930048,8665.548448,8717.892832,8738.955616,8733.042784,8715.890272,8542.795936,8156.705344,7154.407648,6462.98128,6417.48016,6383.237536,6434.454976,6601.073632,7107.864064,7845.822784,8019.77968,8160.55936,8180.32,8179.229728,8208.174016,8234.905024,8280.116896,8347.230592,8430.026848,8477.689408,8513.96032,8506.086208,8399.524384,8290.010272,7775.465344,7412.202784,7482.174976,7752.727168,7997.912512,8243.684704,8284.889728,8304.85936,8228.994976,8167.705024,8045.375296,8033.44,8018.749408,7982.52112,7864.589728,7779.511072,7655.296576,7456.137856,7311.723424,7099.347808,6880.023424,6632.383744,6366.324544,6060.393952,5801.502784,5575.684864,18,7.4,11.8,64,0
20141230,5389.31968,5276.143744,5173.621984,5124.495136,5024.853952,5007.850912,4948.082464,4915.242304,4863.874336,4822.237216,4793.371552,4763.547328,4723.484704,4689.954976,4663.782784,4653.922144,4623.832192,4611.606688,4587.488608,4583.812192,4578.784384,4578.106048,4608.864544,4636.951552,4677.327328,4785.94096,4870.286848,5006.80096,5145.124384,5415.75856,5596.027648,5910.070432,6619.650112,7570.353472,7835.183584,8045.642464,8125.105984,8215.007488,8290.78192,8362.952512,8392.31968,8410.317856,8471.989408,8479.017856,8463.182464,8455.5184,8265.070048,7877.02096,6932.304064,6241.19968,6172.017376,6116.851552,6178.554016,6330.67984,6831.946528,7547.348608,7679.550112,7854.573472,7878.856096,7889.73856,7893.507808,7942.932832,7972.345984,8021.18032,8086.451872,8142.114016,8177.743744,8162.453152,8040.37936,7920.182464,7446.233632,7115.637376,7155.526048,7411.09984,7646.227168,7863.20032,7861.885024,7871.15872,7844.066368,7766.064064,7646.197696,7643.202304,7641.971392,7588.7584,7500.254656,7424.52112,7303.567168,7136.276416,6957.75856,6782.89984,6575.176576,6318.677536,6044.977216,5794.451392,5574.92128,5363.815936,19.6,7.6,13.3,59,0
20141231,5165.776096,5059.385344,4948.549888,4901.25904,4809.433312,4769.932192,4711.193632,4667.850112,4627.197856,4598.513632,4542.489568,4514.814976,4461.633472,4444.345984,4421.362144,4405.474816,4375.24048,4357.365184,4343.705344,4329.732832,4322.962144,4313.017216,4333.647328,4338.044704,4395.748288,4457.947168,4548.494656,4686.723424,4801.710112,5040.446848,5205.331072,5440.628128,6090.81856,6942.150112,7169.397856,7352.237536,7446.007168,7531.15984,7588.497376,7663.2616,7693.49872,7725.963904,7797.769888,7785.816256,7740.406048,7739.154016,7617.886528,7259.607808,6413.92048,5756.566528,5683.03984,5675.226208,5677.945984,5816.073472,6247.177696,6854.88112,6967.002784,7075.932352,7105.05856,7100.189728,7103.950912,7103.357536,7128.75856,7178.568928,7190.015296,7205.613472,7206.014656,7185.191392,6992.91904,6826.74112,6387.237856,6081.82096,6068.450752,6209.654656,6286.652032,6316.857856,6261.682624,6211.308928,6116.690272,6055.068448,5960.703904,5926.93936,5896.621984,5852.312512,5802.511072,5758.583584,5726.4616,5634.634336,5595.031552,5512.190272,5389.11808,5255.952352,5097.882784,4889.387008,4720.72096,4529.12128,21.3,9,14.6,62,0
